id_asignacion,id_gestion,id_asignatura,id_docente,siacop_id_persona,paralelo,turno,horas_asignadas,categoria,nombramiento,evaluacion_nota,evaluacion_archivo_digital,nombre_sede,siacop_id_asignacion_docente,siacop_id_asignacion,siacop_id_gestion,siacop_gestion
630,5,814,161,5738,D,T,40,INVITADO,MED.VILESP.14.79.97.MED - 100.1.T.D / 160.,NULL,,VILLA ESPERANZA,87022,68774,79,2017
631,5,827,57,808,PH,M,20,INVITADO,MED.VILESP.14.79.97.MED-304.3.M.PH / 161.,NULL,,VILLA ESPERANZA,88008,73111,79,2017
632,7,838,52,748,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED - 503.5.M.PH / 6.,NULL,,VILLA ESPERANZA,88470,73594,92,2018
633,7,816,29,372,C,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 102.1.M.C / 7.,NULL,,VILLA ESPERANZA,88472,73605,92,2018
634,7,821,37,485,C,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 201.2.M.C / 8.,NULL,,VILLA ESPERANZA,88473,73606,92,2018
635,7,824,8,169,A,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 302.3.T.A / 9.,NULL,,VILLA ESPERANZA,88474,73607,92,2018
636,7,1348,1,6,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 10.,NULL,,VILLA ESPERANZA,88475,73608,92,2018
637,7,1365,9,177,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 11.,NULL,,VILLA ESPERANZA,88476,73609,92,2018
638,7,816,4,74,B,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 102.1.M.B / 12.,NULL,,VILLA ESPERANZA,88477,73610,92,2018
639,7,1344,24,328,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-301-03.3.M.PH / 13.,NULL,,VILLA ESPERANZA,88478,73611,92,2018
640,7,820,70,1290,A,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 203.2.M.A / 14.,NULL,,VILLA ESPERANZA,88479,73613,92,2018
641,7,831,51,736,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED - 402.4.M.PH / 15.,NULL,,VILLA ESPERANZA,88480,73614,92,2018
642,7,815,38,488,B,M,12,CONTRATADO,MED.VILESP.14.92.97.MED - 101.1.M.B / 16.,NULL,,VILLA ESPERANZA,88481,73618,92,2018
643,7,839,28,368,A,T,24,CONTRATADO,MED.VILESP.14.92.97.MED - 504.5.T.A / 17.,NULL,,VILLA ESPERANZA,88482,73622,92,2018
644,7,816,83,1472,A,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 102.1.M.A / 18.,NULL,,VILLA ESPERANZA,88483,73625,92,2018
645,7,817,45,630,A,M,16,CONTRATADO,MED.VILESP.14.92.97.MED - 103.1.M.A / 19.,NULL,,VILLA ESPERANZA,88484,73626,92,2018
646,7,821,15,229,G,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 201.2.M.G / 20.,NULL,,VILLA ESPERANZA,88485,73627,92,2018
647,7,824,56,800,D,M,24,CONTRATADO,MED.VILESP.14.92.97.MED - 302.3.M.D / 21.,NULL,,VILLA ESPERANZA,88487,73629,92,2018
648,7,820,22,309,F,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 203.2.M.F / 22.,NULL,,VILLA ESPERANZA,88488,73632,92,2018
649,7,816,35,475,D,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 102.1.T.D / 24.,NULL,,VILLA ESPERANZA,88492,73639,92,2018
650,7,816,35,475,F,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 102.1.T.F / 23.,NULL,,VILLA ESPERANZA,88495,73642,92,2018
651,7,819,63,1276,C,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 202.2.M.C / 25.,NULL,,VILLA ESPERANZA,88497,73644,92,2018
652,7,824,21,277,B,T,24,CONTRATADO,MED.VILESP.14.92.97.MED - 302.3.T.B / 26.,NULL,,VILLA ESPERANZA,88501,73649,92,2018
653,7,819,6,124,F,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 202.2.T.F / 27.,NULL,,VILLA ESPERANZA,88504,73651,92,2018
654,7,1342,27,359,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 28.,NULL,,VILLA ESPERANZA,88505,73652,92,2018
655,7,818,44,629,G,T,28,CONTRATADO,MED.VILESP.14.92.97.MED-200.2.T.G / 29.,NULL,,VILLA ESPERANZA,88509,73656,92,2018
656,7,1362,53,755,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 32.,NULL,,VILLA ESPERANZA,88514,73660,92,2018
657,7,823,13,227,F,T,24,CONTRATADO,MED.VILESP.14.92.97.MED-300.3.T.F / 33.,NULL,,VILLA ESPERANZA,88521,73666,92,2018
658,7,819,43,590,A,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 202.2.T.A / 36.,NULL,,VILLA ESPERANZA,88523,73668,92,2018
659,7,819,43,590,B,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 202.2.M.B / 35.,NULL,,VILLA ESPERANZA,88524,73669,92,2018
660,7,1347,79,1396,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 37.,NULL,,VILLA ESPERANZA,88525,73670,92,2018
661,7,822,68,1282,C,T,20,CONTRATADO,MED.VILESP.14.92.97.MED-204.2.T.C / 38.,NULL,,VILLA ESPERANZA,88526,73671,92,2018
662,7,815,16,232,A,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 101.1.M.A / 40.,NULL,,VILLA ESPERANZA,88528,73672,92,2018
663,7,815,16,232,F,T,20,CONTRATADO,MED.VILESP.14.92.97.MED - 101.1.T.F / 39.,NULL,,VILLA ESPERANZA,88531,73673,92,2018
664,7,818,48,681,A,T,28,CONTRATADO,MED.VILESP.14.92.97.MED-200.2.T.A / 41.,NULL,,VILLA ESPERANZA,88534,73674,92,2018
665,7,834,2,46,PH,T,24,CONTRATADO,MED.VILESP.14.92.97.MED-405.4.T.PH / 44.,NULL,,VILLA ESPERANZA,88541,73682,92,2018
666,7,820,114,3299,B,M,20,CONTRATADO,MED.VILESP.14.92.97.MED - 203.2.M.B / 2.,NULL,,VILLA ESPERANZA,88548,73687,92,2018
667,7,822,41,574,A,M,20,CONTRATADO,MED.VILESP.14.92.97.MED-204.2.M.A / 3.,NULL,,VILLA ESPERANZA,88549,73689,92,2018
668,7,1362,59,1267,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 4.,NULL,,VILLA ESPERANZA,88550,73695,92,2018
669,7,1358,105,2314,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 5.,NULL,,VILLA ESPERANZA,88551,73697,92,2018
670,7,814,10,187,A,T,40,CONTRATADO,MED.VILESP.14.92.97.MED - 100.1.T.A / 43.,NULL,,VILLA ESPERANZA,88666,73676,92,2018
671,7,1352,44,629,PH,M,40,CONTRATADO,MED.VILESP.14.92.97.MED-401 .4.M.PH / 30.,NULL,,VILLA ESPERANZA,88667,73657,92,2018
672,7,814,58,1251,K,N,40,CONTRATADO,MED.VILESP.14.92.97.MED - 100.1.N.K / 34.,NULL,,VILLA ESPERANZA,88668,73667,92,2018
673,7,825,20,268,G,T,24,CONTRATADO,MED.VILESP.14.92.97.MED - 303.3.T.G / 42.,NULL,,VILLA ESPERANZA,88669,73684,92,2018
674,7,814,26,351,C,T,40,CONTRATADO,MED.VILESP.14.92.97.MED - 100.1.T.C / 45.,NULL,,VILLA ESPERANZA,88670,73683,92,2018
675,7,814,57,808,G,T,40,CONTRATADO,MED.VILESP.14.92.97.MED - 100.1.T.G / 1.,NULL,,VILLA ESPERANZA,88671,73685,92,2018
676,7,825,90,1706,F,T,24,CONTRATADO,MED.VILESP.14.92.97.MED - 303.3.T.F / 46.,NULL,,VILLA ESPERANZA,88677,73675,92,2018
677,7,814,82,1458,H,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.H / 33.,NULL,,VILLA ESPERANZA,90227,75425,92,2018
678,7,814,36,477,J,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.J / 40.,NULL,,VILLA ESPERANZA,90384,75463,92,2018
679,7,814,36,477,L,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.L / 41.,NULL,,VILLA ESPERANZA,90386,75464,92,2018
680,7,814,159,5491,M,N,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.N.M / 43.,NULL,,VILLA ESPERANZA,90387,75465,92,2018
681,7,814,159,5491,I,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.I / 44.,NULL,,VILLA ESPERANZA,90388,75468,92,2018
682,7,814,161,5738,P,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.P / 53.,NULL,,VILLA ESPERANZA,90389,75471,92,2018
683,7,814,161,5738,D,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.D / 54.,NULL,,VILLA ESPERANZA,90390,75473,92,2018
684,7,814,5,115,F,T,25,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.F / 65.,NULL,,VILLA ESPERANZA,90391,75475,92,2018
685,7,814,152,4633,E,M,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.M.E / 76.,NULL,,VILLA ESPERANZA,90392,75477,92,2018
686,7,814,135,4380,N,T,30,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.N / 103.,NULL,,VILLA ESPERANZA,90393,75481,92,2018
687,7,814,117,3303,O,T,35,INVITADO,MED.VILESP.14.92.97.MED - 100.1.T.O / 105.,NULL,,VILLA ESPERANZA,90394,75483,92,2018
688,7,814,233,66789,B,M,40,INVITADO,MED.VILESP.14.92.97.MED - 100.1.M.B / 113.,NULL,,VILLA ESPERANZA,90395,75485,92,2018
689,7,815,115,3301,H,M,18,INVITADO,MED.VILESP.14.92.97.MED - 101.1.M.H / 2.,NULL,,VILLA ESPERANZA,90396,75566,92,2018
690,7,815,115,3301,I,T,17,INVITADO,MED.VILESP.14.92.97.MED - 101.1.T.I / 3.,NULL,,VILLA ESPERANZA,90397,75569,92,2018
691,7,815,125,3497,E,M,20,INVITADO,MED.VILESP.14.92.97.MED - 101.1.M.E / 14.,NULL,,VILLA ESPERANZA,90399,75572,92,2018
692,7,815,38,488,C,M,18,INVITADO,MED.VILESP.14.92.97.MED - 101.1.M.C / 39.,NULL,,VILLA ESPERANZA,90400,75576,92,2018
693,7,815,210,51246,G,T,10,INVITADO,MED.VILESP.14.92.97.MED - 101.1.T.G / 59.,NULL,,VILLA ESPERANZA,90401,75607,92,2018
694,7,815,34,472,J,M,10,INVITADO,MED.VILESP.14.92.97.MED - 101.1.M.J / 87.,NULL,,VILLA ESPERANZA,90402,75608,92,2018
695,7,815,34,472,K,T,10,INVITADO,MED.VILESP.14.92.97.MED - 101.1.T.K / 88.,NULL,,VILLA ESPERANZA,90404,75610,92,2018
696,7,815,172,35254,D,M,20,INVITADO,MED.VILESP.14.92.97.MED - 101.1.M.D / 91.,NULL,,VILLA ESPERANZA,90405,75641,92,2018
697,7,815,172,35254,L,T,20,INVITADO,MED.VILESP.14.92.97.MED - 101.1.T.L / 92.,NULL,,VILLA ESPERANZA,90406,75651,92,2018
698,7,816,29,372,H,M,18,INVITADO,MED.VILESP.14.92.97.MED - 102.1.M.H / 10.,NULL,,VILLA ESPERANZA,90407,75667,92,2018
699,7,816,103,2246,J,T,17,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.J / 13.,NULL,,VILLA ESPERANZA,90408,75668,92,2018
700,7,816,4,74,G,T,18,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.G / 24.,NULL,,VILLA ESPERANZA,90411,75669,92,2018
701,7,816,83,1472,L,T,18,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.L / 49.,NULL,,VILLA ESPERANZA,90416,75670,92,2018
702,7,816,134,4368,E,T,17,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.E / 85.,NULL,,VILLA ESPERANZA,90419,75671,92,2018
703,7,816,134,4368,I,T,18,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.I / 86.,NULL,,VILLA ESPERANZA,90421,75672,92,2018
704,7,816,144,4414,K,T,14,INVITADO,MED.VILESP.14.92.97.MED - 102.1.T.K / 108.,NULL,,VILLA ESPERANZA,90423,75674,92,2018
705,7,817,84,1475,F,T,12,INVITADO,MED.VILESP.14.92.97.MED - 103.1.T.F / 11.,NULL,,VILLA ESPERANZA,90431,75675,92,2018
706,7,817,129,3868,G,M,16,INVITADO,MED.VILESP.14.92.97.MED - 103.1.M.G / 21.,NULL,,VILLA ESPERANZA,90433,75678,92,2018
707,7,817,129,3868,H,T,16,INVITADO,MED.VILESP.14.92.97.MED - 103.1.T.H / 22.,NULL,,VILLA ESPERANZA,90435,75679,92,2018
708,7,817,45,630,B,T,16,INVITADO,MED.VILESP.14.92.97.MED - 103.1.T.B / 119.,NULL,,VILLA ESPERANZA,90436,75680,92,2018
709,7,817,199,45552,D,T,12,INVITADO,MED.VILESP.14.92.97.MED - 103.1.T.D / 83.,NULL,,VILLA ESPERANZA,90437,75682,92,2018
710,7,817,199,45552,E,T,12,INVITADO,MED.VILESP.14.92.97.MED - 103.1.T.E / 84.,NULL,,VILLA ESPERANZA,90438,75683,92,2018
711,7,819,78,1383,E,M,15,INVITADO,MED.VILESP.14.92.97.MED - 202.2.M.E / 29.,NULL,,VILLA ESPERANZA,90441,75684,92,2018
712,7,819,78,1383,D,T,15,INVITADO,MED.VILESP.14.92.97.MED - 202.2.T.D / 30.,NULL,,VILLA ESPERANZA,90442,75685,92,2018
713,7,819,63,1276,H,M,15,INVITADO,MED.VILESP.14.92.97.MED - 202.2.M.H / 71.,NULL,,VILLA ESPERANZA,90443,75686,92,2018
714,7,819,6,124,G,M,20,INVITADO,MED.VILESP.14.92.97.MED - 202.2.M.G / 78.,NULL,,VILLA ESPERANZA,90444,75688,92,2018
715,7,818,97,1764,D,T,25,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.D / 15.,NULL,,VILLA ESPERANZA,90445,75689,92,2018
716,7,818,97,1764,E,T,25,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.E / 16.,NULL,,VILLA ESPERANZA,90446,75690,92,2018
717,7,818,160,5737,C,T,25,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.C / 38.,NULL,,VILLA ESPERANZA,90447,75691,92,2018
718,7,818,198,44407,F,T,21,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.F / 58.,NULL,,VILLA ESPERANZA,90448,75692,92,2018
719,7,818,229,63325,H,T,21,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.H / 66.,NULL,,VILLA ESPERANZA,90449,75693,92,2018
720,7,818,86,1550,B,T,28,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.B / 99.,NULL,,VILLA ESPERANZA,90452,75694,92,2018
721,7,818,86,1550,I,T,24,INVITADO,MED.VILESP.14.92.97.MED-200.2.T.I / 98.,NULL,,VILLA ESPERANZA,90453,75695,92,2018
722,7,820,114,3299,C,T,15,INVITADO,MED.VILESP.14.92.97.MED - 203.2.T.C / 1.,NULL,,VILLA ESPERANZA,90455,75696,92,2018
723,7,820,70,1290,E,M,15,INVITADO,MED.VILESP.14.92.97.MED - 203.2.M.E / 36.,NULL,,VILLA ESPERANZA,90460,75698,92,2018
724,7,820,22,309,D,T,20,INVITADO,MED.VILESP.14.92.97.MED - 203.2.T.D / 67.,NULL,,VILLA ESPERANZA,90461,75699,92,2018
725,7,820,42,577,G,T,20,INVITADO,MED.VILESP.14.92.97.MED - 203.2.T.G / 82.,NULL,,VILLA ESPERANZA,90464,75700,92,2018
726,7,821,60,1268,E,T,20,INVITADO,MED.VILESP.14.92.97.MED - 201.2.T.E / 5.,NULL,,VILLA ESPERANZA,90466,75701,92,2018
727,7,821,60,1268,F,T,20,INVITADO,MED.VILESP.14.92.97.MED - 201.2.T.F / 4.,NULL,,VILLA ESPERANZA,90467,75702,92,2018
728,7,821,50,729,B,M,15,INVITADO,MED.VILESP.14.92.97.MED - 201.2.M.B / 7.,NULL,,VILLA ESPERANZA,90468,75703,92,2018
729,7,821,130,4107,H,M,15,INVITADO,MED.VILESP.14.92.97.MED - 201.2.M.H / 100.,NULL,,VILLA ESPERANZA,90470,75705,92,2018
730,7,821,30,374,A,M,20,INVITADO,MED.VILESP.14.92.97.MED - 201.2.M.A / 114.,NULL,,VILLA ESPERANZA,90471,75706,92,2018
731,7,825,148,4486,A,M,24,INVITADO,MED.VILESP.14.92.97.MED - 303.3.M.A / 32.,NULL,,VILLA ESPERANZA,90484,75708,92,2018
732,7,827,147,4485,PH,T,15,INVITADO,MED.VILESP.14.92.97.MED-304.3.T.PH / 31.,NULL,,VILLA ESPERANZA,90583,75716,92,2018
733,7,827,65,1278,PH,M,17,INVITADO,MED.VILESP.14.92.97.MED-304.3.M.PH / 74.,NULL,,VILLA ESPERANZA,90584,73612,92,2018
734,7,827,69,1284,PH,M,20,INVITADO,MED.VILESP.14.92.97.MED-304.3.M.PH / 90.,NULL,,VILLA ESPERANZA,90585,75719,92,2018
735,7,824,56,800,F,T,24,INVITADO,MED.VILESP.14.92.97.MED - 302.3.T.F / 120.,NULL,,VILLA ESPERANZA,90590,75722,92,2018
736,7,824,64,1277,C,M,21,INVITADO,MED.VILESP.14.92.97.MED - 302.3.M.C / 72.,NULL,,VILLA ESPERANZA,90591,75724,92,2018
737,7,824,64,1277,E,M,21,INVITADO,MED.VILESP.14.92.97.MED - 302.3.M.E / 73.,NULL,,VILLA ESPERANZA,90592,75725,92,2018
738,7,823,132,4364,A,M,18,INVITADO,MED.VILESP.14.92.97.MED-300.3.M.A / 47.,NULL,,VILLA ESPERANZA,90593,75726,92,2018
739,7,823,207,49708,C,T,18,INVITADO,MED.VILESP.14.92.97.MED-300.3.T.C / 61.,NULL,,VILLA ESPERANZA,90595,75727,92,2018
740,7,823,73,1314,D,M,21,INVITADO,MED.VILESP.14.92.97.MED-300.3.M.D / 63.,NULL,,VILLA ESPERANZA,90596,75728,92,2018
741,7,828,180,35315,A,T,12,INVITADO,MED.VILESP.14.92.97.MED - 305.3.T.A / 45.,NULL,,VILLA ESPERANZA,90597,75729,92,2018
742,7,1343,192,40101,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-02.3.M.PH / 12.,NULL,,VILLA ESPERANZA,90598,75731,92,2018
743,7,823,132,4364,E,T,18,INVITADO,MED.VILESP.14.92.97.MED-300.3.T.E / 48.,NULL,,VILLA ESPERANZA,90602,76050,92,2018
744,7,1342,175,35294,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 17.,NULL,,VILLA ESPERANZA,90604,75745,92,2018
745,7,1342,173,35284,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 18.,NULL,,VILLA ESPERANZA,90605,75739,92,2018
746,7,1342,171,35253,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 19.,NULL,,VILLA ESPERANZA,90606,75740,92,2018
747,7,1342,31,390,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 20.,NULL,,VILLA ESPERANZA,90608,75737,92,2018
748,7,1342,11,198,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 26.,NULL,,VILLA ESPERANZA,90609,75749,92,2018
749,7,1342,232,65954,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 37.,NULL,,VILLA ESPERANZA,90610,75734,92,2018
750,7,1342,112,2919,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 42.,NULL,,VILLA ESPERANZA,90612,75741,92,2018
751,7,1342,203,46798,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 117.,NULL,,VILLA ESPERANZA,90614,75748,92,2018
752,7,1342,184,38686,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 64.,NULL,,VILLA ESPERANZA,90616,75738,92,2018
753,7,1342,131,4363,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 69.,NULL,,VILLA ESPERANZA,90618,75750,92,2018
754,7,1342,170,35252,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 95.,NULL,,VILLA ESPERANZA,90619,75736,92,2018
755,7,1342,150,4507,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 101.,NULL,,VILLA ESPERANZA,90620,75742,92,2018
756,7,1342,119,3308,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-301-01.3.M.PH / 111.,NULL,,VILLA ESPERANZA,90621,75735,92,2018
757,7,1345,23,313,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 79.,NULL,,VILLA ESPERANZA,90624,75751,92,2018
758,7,1345,176,35299,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 110.,NULL,,VILLA ESPERANZA,90625,75752,92,2018
759,7,1353,219,54618,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-401 .4.M.PH / 94.,NULL,,VILLA ESPERANZA,90629,75754,92,2018
760,7,1353,76,1349,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-401 .4.M.PH / 104.,NULL,,VILLA ESPERANZA,90630,75753,92,2018
761,7,1349,62,1275,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 62.,NULL,,VILLA ESPERANZA,90647,75421,92,2018
762,7,1349,111,2918,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 107.,NULL,,VILLA ESPERANZA,90649,75429,92,2018
763,7,1350,102,2229,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 80.,NULL,,VILLA ESPERANZA,90650,75430,92,2018
764,7,1348,95,1760,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 23.,NULL,,VILLA ESPERANZA,90652,75431,92,2018
765,7,1351,72,1313,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 34.,NULL,,VILLA ESPERANZA,90654,75436,92,2018
766,7,1346,221,56132,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 8.,NULL,,VILLA ESPERANZA,90655,75439,92,2018
767,7,1346,138,4387,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 96.,NULL,,VILLA ESPERANZA,90657,75441,92,2018
768,7,831,188,39931,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED - 402.4.M.PH / 89.,NULL,,VILLA ESPERANZA,90660,75451,92,2018
769,7,1352,187,38727,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-401 .4.M.PH / 109.,NULL,,VILLA ESPERANZA,90661,75454,92,2018
770,7,832,197,43272,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED - 403.4.M.PH / 9.,NULL,,VILLA ESPERANZA,90672,75461,92,2018
771,7,832,141,4392,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED - 403.4.M.PH / 68.,NULL,,VILLA ESPERANZA,90673,75459,92,2018
772,7,1347,61,1271,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-400 .4.M.PH / 28.,NULL,,VILLA ESPERANZA,90675,75462,92,2018
773,7,834,98,1783,B,T,18,INVITADO,MED.VILESP.14.92.97.MED-405.4.T.B / 112.,NULL,,VILLA ESPERANZA,90677,75467,92,2018
774,7,833,47,677,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-404.4.M.PH / 50.,NULL,,VILLA ESPERANZA,90678,75469,92,2018
775,7,1363,19,257,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 60.,NULL,,VILLA ESPERANZA,90680,75472,92,2018
776,7,1359,40,534,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 51.,NULL,,VILLA ESPERANZA,90761,75885,92,2018
777,7,1359,189,39937,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 70.,NULL,,VILLA ESPERANZA,90762,75479,92,2018
778,7,1356,211,51270,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 93.,NULL,,VILLA ESPERANZA,90763,75907,92,2018
779,7,1356,226,62996,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 102.,NULL,,VILLA ESPERANZA,90765,75905,92,2018
780,7,1355,80,1456,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 6.,NULL,,VILLA ESPERANZA,90766,75910,92,2018
781,7,1355,143,4397,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 55.,NULL,,VILLA ESPERANZA,90768,75912,92,2018
782,7,1364,104,2313,PH,M,35,INVITADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 27.,NULL,,VILLA ESPERANZA,90770,75915,92,2018
783,7,1364,220,54780,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 75.,NULL,,VILLA ESPERANZA,90771,75913,92,2018
784,7,1364,140,4391,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 77.,NULL,,VILLA ESPERANZA,90772,75916,92,2018
785,7,1358,196,43141,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 127.,NULL,,VILLA ESPERANZA,90777,75917,92,2018
786,7,1357,191,39970,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-500.5.M.PH / 97.,NULL,,VILLA ESPERANZA,90792,75921,92,2018
787,7,1365,71,1291,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 35.,NULL,,VILLA ESPERANZA,90793,75925,92,2018
788,7,1365,142,4396,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-502.5.M.PH / 106.,NULL,,VILLA ESPERANZA,90794,75924,92,2018
789,7,1361,123,3430,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 25.,NULL,,VILLA ESPERANZA,90795,75926,92,2018
790,7,838,113,3298,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED - 503.5.M.PH / 57.,NULL,,VILLA ESPERANZA,90796,75927,92,2018
791,7,1360,209,49718,PH,M,40,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 122.,NULL,,VILLA ESPERANZA,90797,75935,92,2018
792,7,1360,195,42857,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-501.5.M.PH / 81.,NULL,,VILLA ESPERANZA,90798,75933,92,2018
793,7,840,202,46538,B,T,18,INVITADO,MED.VILESP.14.92.97.MED - 505.5.T.B / 52.,NULL,,VILLA ESPERANZA,90799,75929,92,2018
794,7,840,208,49717,A,T,18,INVITADO,MED.VILESP.14.92.97.MED - 505.5.T.A / 56.,NULL,,VILLA ESPERANZA,90800,75931,92,2018
795,7,833,120,3309,PH,M,36,INVITADO,MED.VILESP.14.92.97.MED-404.4.M.PH / 116.,NULL,,VILLA ESPERANZA,90801,75718,92,2018
796,7,828,180,35315,B,T,16,INVITADO,MED.VILESP.14.92.97.MED - 305.3.T.B / 46.,NULL,,VILLA ESPERANZA,91011,75730,92,2018
797,7,2549,194,40190,A,T,40,INVITADO,MED.VILESP.14.92.97.MED-600.6.T.A / 118.,NULL,,VILLA ESPERANZA,92042,76410,92,2018
